1692383100000,26040.00000000,26052.53000000,26010.27000000,26050.52000000,120.33953000,1692383399999,3132650.80396010,2630,46.74716000,1216897.46247060,0
1692383400000,26050.51000000,26074.33000000,26030.19000000,26053.99000000,168.88579000,1692383699999,4399829.06175550,2878,75.62667000,1969992.06122060,0
1692383700000,26054.00000000,26197.05000000,26053.99000000,26186.00000000,379.16009000,1692383999999,9912119.77326900,7130,222.01463000,5803364.49360010,0
1692384000000,26186.00000000,26195.21000000,26130.65000000,26174.10000000,326.22599000,1692384299999,8535286.25607620,4957,165.42030000,4328171.02016580,0
1692384300000,26174.11000000,26313.33000000,26134.00000000,26297.48000000,721.74647000,1692384599999,18933832.54814250,9037,372.14282000,9762315.37505560,0
1692384600000,26297.48000000,26301.19000000,26174.31000000,26203.04000000,379.87233000,1692384899999,9963934.41702240,6207,156.01585000,4092207.50769500,0
1692384900000,26203.04000000,26203.04000000,26106.79000000,26124.01000000,301.13273000,1692385199999,7872712.47537710,5165,123.94352000,3239955.23112310,0
1692385200000,26124.01000000,26124.01000000,26030.00000000,26068.00000000,489.70871000,1692385499999,12768382.30885020,6741,207.40188000,5406588.60370830,0
1692385500000,26068.00000000,26137.09000000,26034.00000000,26109.59000000,229.27116000,1692385799999,5982613.23032380,4080,121.87216000,3179940.96200490,0
1692385800000,26109.59000000,26109.59000000,26040.01000000,26071.69000000,164.43120000,1692386099999,4286742.76499770,3453,72.05851000,1878401.53703440,0
1692386100000,26071.70000000,26083.09000000,26048.02000000,26053.99000000,178.63585000,1692386399999,4655636.93951680,2808,69.20922000,1803676.16114200,0
1692386400000,26054.00000000,26102.24000000,26053.99000000,26077.00000000,128.12635000,1692386699999,3342214.25850060,2493,67.97190000,1772926.03819390,0
1692386700000,26077.00000000,26106.96000000,26068.00000000,26081.09000000,134.45605000,1692386999999,3507322.64974200,2681,76.09279000,1984721.81942570,0
1692387000000,26081.09000000,26091.80000000,26031.56000000,26041.67000000,161.82082000,1692387299999,4216877.61598620,3152,50.79494000,1323738.97945490,0
1692387300000,26041.67000000,26041.68000000,25992.00000000,26002.00000000,246.65047000,1692387599999,6417288.85885330,4423,108.47647000,2822288.67848360,0
1692387600000,26002.00000000,26042.00000000,26001.99000000,26028.00000000,126.32392000,1692387899999,3287188.85979490,2580,68.74892000,1789052.00672410,0
1692387900000,26027.99000000,26145.01000000,26024.35000000,26103.88000000,211.08637000,1692388199999,5508374.34307290,3988,114.46269000,2986141.44064700,0
1692388200000,26103.88000000,26114.00000000,26064.11000000,26068.56000000,153.84513000,1692388499999,4013214.99967260,2753,83.25163000,2171570.39393710,0
1692388500000,26068.55000000,26068.56000000,26014.34000000,26065.01000000,268.39894000,1692388799999,6989161.95175520,3651,119.67210000,3116117.83618630,0
1692388800000,26065.01000000,26112.59000000,26065.00000000,26094.00000000,142.14536000,1692389099999,3708264.94363190,2627,84.06063000,2192600.94454350,0
1692389100000,26094.01000000,26094.01000000,26049.02000000,26081.63000000,88.84837000,1692389399999,2315939.52552890,2159,41.30009000,1076495.91297340,0
1692389400000,26081.62000000,26152.22000000,26080.00000000,26133.99000000,307.06567000,1692389699999,8020424.85322960,3397,213.66169000,5579623.85210790,0
